COU,Country,Variable,Year,Unit,Value
TUR,Türkiye,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,523.652
TUR,Türkiye,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,531.796
TUR,Türkiye,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,464.321
TUR,Türkiye,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,438.014
TUR,Türkiye,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,541.594
TUR,Türkiye,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,543.182
TUR,Türkiye,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,499.227
TUR,Türkiye,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,5.984321
TUR,Türkiye,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,6.03091
TUR,Türkiye,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,5.199526
TUR,Türkiye,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,4.823368
TUR,Türkiye,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,5.908855
TUR,Türkiye,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,5.774436
TUR,Türkiye,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,5.247484
GBR,United Kingdom,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,722.556
GBR,United Kingdom,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,630.363
GBR,United Kingdom,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,498.172
GBR,United Kingdom,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,371.007
GBR,United Kingdom,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,289.424
GBR,United Kingdom,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,218.808
GBR,United Kingdom,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,214.122
GBR,United Kingdom,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,7.630165
GBR,United Kingdom,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,6.568833
GBR,United Kingdom,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,5.028324
GBR,United Kingdom,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,3.663282
GBR,United Kingdom,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,2.872427
GBR,United Kingdom,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,2.144416
GBR,United Kingdom,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,2.082634
SDN,Sudan,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,197.738
SDN,Sudan,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,192.258
SDN,Sudan,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,234.071
SDN,Sudan,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,257.402
SDN,Sudan,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,297.202
SDN,Sudan,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,335.521
SDN,Sudan,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,388.11
SDN,Sudan,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,1.987941
SDN,Sudan,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,1.932845
SDN,Sudan,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,2.353209
SDN,Sudan,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,2.587774
SDN,Sudan,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,3.683972
SDN,Sudan,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,4.150102
SDN,Sudan,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,3.906094
TON,Tonga,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,99.918
TON,Tonga,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,121.284
TON,Tonga,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,161.268
TON,Tonga,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,156.557
TON,Tonga,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,169.75
TON,Tonga,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,187.416
TON,Tonga,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,195.169
TON,Tonga,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,1.25631
TON,Tonga,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,1.49823
TON,Tonga,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,1.977018
TON,Tonga,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,1.905418
TON,Tonga,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,2.064398
TON,Tonga,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,2.258173
TON,Tonga,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,2.348472
TTO,Trinidad and Tobago,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,518.754
TTO,Trinidad and Tobago,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,557.903
TTO,Trinidad and Tobago,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,573.858
TTO,Trinidad and Tobago,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,505.921
TTO,Trinidad and Tobago,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,496.475
TTO,Trinidad and Tobago,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,576.295
TTO,Trinidad and Tobago,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,638.644
TTO,Trinidad and Tobago,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,5.835919
TTO,Trinidad and Tobago,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,6.173131
TTO,Trinidad and Tobago,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,6.129309
TTO,Trinidad and Tobago,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,5.209507
TTO,Trinidad and Tobago,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,5.063622
TTO,Trinidad and Tobago,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,5.866746
TTO,Trinidad and Tobago,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,6.638143
TUN,Tunisia,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,394.781
TUN,Tunisia,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,457.362
TUN,Tunisia,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,558.266
TUN,Tunisia,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,563.989
TUN,Tunisia,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,621.3
TUN,Tunisia,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,612.591
TUN,Tunisia,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,627.556
TUN,Tunisia,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,4.748833
TUN,Tunisia,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,5.453476
TUN,Tunisia,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,6.517238
TUN,Tunisia,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,6.485447
TUN,Tunisia,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,7.023299
TUN,Tunisia,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,6.897617
TUN,Tunisia,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,7.048162
UKR,Ukraine,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,1078.55
UKR,Ukraine,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,1360.633
UKR,Ukraine,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,1243.653
UKR,Ukraine,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,1338.859
UKR,Ukraine,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,1182.525
UKR,Ukraine,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,1125.826
UKR,Ukraine,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,975.989
UKR,Ukraine,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,12.08216
UKR,Ukraine,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,16.38498
UKR,Ukraine,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,12.50296
UKR,Ukraine,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,15.55831
UKR,Ukraine,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,13.64661
UKR,Ukraine,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,13.11773
UKR,Ukraine,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,11.21635
ARE,United Arab Emirates,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,319.646
ARE,United Arab Emirates,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,326.587
ARE,United Arab Emirates,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,305.879
ARE,United Arab Emirates,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,250.479
ARE,United Arab Emirates,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,184.501
ARE,United Arab Emirates,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,259.004
ARE,United Arab Emirates,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,333.016
ARE,United Arab Emirates,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,2.433778
ARE,United Arab Emirates,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,2.533237
ARE,United Arab Emirates,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,2.368315
ARE,United Arab Emirates,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,1.986524
ARE,United Arab Emirates,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,1.618383
ARE,United Arab Emirates,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,2.195141
ARE,United Arab Emirates,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,2.804636
VNM,Viet Nam,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,146.051
VNM,Viet Nam,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,162.99
VNM,Viet Nam,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,204.507
VNM,Viet Nam,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,286.919
VNM,Viet Nam,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,377.409
VNM,Viet Nam,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,370.51
VNM,Viet Nam,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,388.53
VNM,Viet Nam,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,1.468313
VNM,Viet Nam,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,1.638603
VNM,Viet Nam,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,2.05599
VNM,Viet Nam,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,2.884516
VNM,Viet Nam,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,4.658653
VNM,Viet Nam,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,4.467222
VNM,Viet Nam,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,4.578839
ZMB,Zambia,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,130.722
ZMB,Zambia,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,129.25
ZMB,Zambia,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,129.269
ZMB,Zambia,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,129.306
ZMB,Zambia,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,147.686
ZMB,Zambia,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,164.872
ZMB,Zambia,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,164.885
ZMB,Zambia,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,1.314198
ZMB,Zambia,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,1.299401
ZMB,Zambia,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,1.299598
ZMB,Zambia,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,1.299969
ZMB,Zambia,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,1.87509
ZMB,Zambia,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,2.0731
ZMB,Zambia,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,2.075207
SRB,Serbia,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,981.441
SRB,Serbia,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,1160.474
SRB,Serbia,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,1288.022
SRB,Serbia,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,1405.373
SRB,Serbia,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,1399.764
SRB,Serbia,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,1272.648
SRB,Serbia,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,1210.396
SRB,Serbia,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,11.64691
SRB,Serbia,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,14.10508
SRB,Serbia,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,15.39965
SRB,Serbia,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,16.23608
SRB,Serbia,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,15.90012
SRB,Serbia,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,14.37512
SRB,Serbia,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,13.46016
USA,United States,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,377.84
USA,United States,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,359.476
USA,United States,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,319.447
USA,United States,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,262.862
USA,United States,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,188.705
USA,United States,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,155.408
USA,United States,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,145.26
USA,United States,"Welfare cost of premature deaths, % GDP equivalent",1990,Percentage,3.734866
USA,United States,"Welfare cost of premature deaths, % GDP equivalent",1995,Percentage,3.499581
USA,United States,"Welfare cost of premature deaths, % GDP equivalent",2000,Percentage,3.017533
USA,United States,"Welfare cost of premature deaths, % GDP equivalent",2005,Percentage,2.443048
USA,United States,"Welfare cost of premature deaths, % GDP equivalent",2010,Percentage,1.754331
USA,United States,"Welfare cost of premature deaths, % GDP equivalent",2015,Percentage,1.423711
USA,United States,"Welfare cost of premature deaths, % GDP equivalent",2019,Percentage,1.313015
VIR,United States Virgin Islands,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,162.969
VIR,United States Virgin Islands,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,171.618
VIR,United States Virgin Islands,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,165.371
VIR,United States Virgin Islands,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,154.61
VIR,United States Virgin Islands,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,219.058
VIR,United States Virgin Islands,"Premature deaths, per million inhabitants",2015,Per 1 000 000 inhabitants,268.059
VIR,United States Virgin Islands,"Premature deaths, per million inhabitants",2019,Per 1 000 000 inhabitants,299.087
YEM,Yemen,"Premature deaths, per million inhabitants",1990,Per 1 000 000 inhabitants,182.909
YEM,Yemen,"Premature deaths, per million inhabitants",1995,Per 1 000 000 inhabitants,174.919
YEM,Yemen,"Premature deaths, per million inhabitants",2000,Per 1 000 000 inhabitants,242.886
YEM,Yemen,"Premature deaths, per million inhabitants",2005,Per 1 000 000 inhabitants,271.327
YEM,Yemen,"Premature deaths, per million inhabitants",2010,Per 1 000 000 inhabitants,318.676
